S1	483  477  489  486  481  487  483  488  476  473  496  481  476  484  485  486  483  474  478  484  470  476  479  487  484  480  482  465  480  480  468  485  487  476  483  477  470  487  481  483  482  489  476  476  482  486  476  485  489  476  485  472  480  486  473  475  487  477  484  481  481  485  477  482  
S2	482  481  485  477  474  477  487  489  483  483  468  478  478  480  486  483  471  484  470  468  484  482  480  488  484  471  480  476  480  481  492  486  472  477  489  470  487  490  473  481  474  478  474  486  488  485  486  473  478  476  480  482  490  480  484  480  478  471  476  482  481  490  474  483  
S3	480  480  474  476  475  471  483  476  477  479  478  482  476  472  478  483  478  486  480  488  485  473  483  477  485  486  490  478  474  490  481  480  479  471  484  480  477  474  480  482  470  472  484  481  475  485  468  477  477  486  484  486  485  479  480  482  494  469  486  483  478  480  476  490  
S4	490  479  481  481  479  487  476  484  472  482  484  469  477  480  482  477  478  489  474  475  490  476  473  476  475  492  482  470  480  479  473  470  478  483  474  482  486  468  473  476  479  470  480  481  482  485  486  489  472  475  480  479  481  473  475  489  477  493  481  481  485  470  477  472  
S5	493  475  489  477  478  480  481  482  476  493  476  489  479  478  483  481  478  478  468  488  476  482  479  478  477  477  487  466  483  477  479  481  481  482  478  479  489  477  493  476  483  481  479  479  476  489  476  492  480  479  475  483  467  487  479  477  479  479  481  474  487  468  479  480  
S6	477  473  476  484  482  477  480  485  472  475  483  475  479  482  484  480  490  481  474  480  477  480  482  483  482  490  477  473  477  478  485  481  475  482  475  472  481  484  484  479  482  475  472  476  484  479  478  482  474  478  489  482  483  486  479  478  479  474  479  490  483  483  480  477  
S7	487  479  479  475  478  483  488  481  482  484  477  488  482  483  480  480  474  475  482  475  485  476  481  482  475  474  476  487  477  486  483  478  482  479  484  472  486  480  480  475  478  477  477  483  478  491  471  481  481  483  481  479  481  478  482  485  480  483  486  484  481  480  478  476  
S8	488  475  470  480  463  478  487  471  472  486  491  476  479  481  477  480  479  481  479  481  483  471  476  487  485  484  480  491  484  483  486  474  483  476  479  479  482  478  473  489  482  467  478  482  475  484  475  472  486  491  472  482  483  477  490  481  474  486  487  475  481  479  479  481  
